link,date,track,country,time,race_title,race_name,race_class,handicap_rating,age_class,distance_mls,distance,going,prize,total_runners,winning_time,winning_timevar,total_sp,edate,link,date,position,row_index,draw,horse_name,horse_country,price_decimal,price_fraction,price_symbol,horse_age,birth_year,horse_weight,dist_upper,dist_beaten,racecard_number,horse_or,horse_ts,horse_rpr,horse_jockey,horse_trainer,color,sex,sire,dam,damsire,price_var,headgear,wind_12
https://www.racingpost.com/results/46/pontefract/2020-10-19/767213,2020-10-19,Pontefract,UK,02:50:00,Pontefract Thanks The NHS Handicap,C4: Handicap;,4,0-85,3yo+,1.2528,1.25,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300",7,143.59,-13.99,113.0,2020-10-21 17:26:01,https://www.racingpost.com/results/46/pontefract/2020-10-19/767213,2020-10-19,6,5,2,Idilico,FR,41.0,40/1,,5,2015,123,1.25,7.25,6,69,19,0,Stevie Donohoe,Ian Williams,b,g,Lawman (FR),Ydillique (IRE),Sadler's Wells,tchd 33/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767213,2020-10-19,Pontefract,UK,02:50:00,Pontefract Thanks The NHS Handicap,C4: Handicap;,4,0-85,3yo+,1.2528,1.25,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300",7,143.59,-13.99,113.0,2020-10-21 17:26:01,https://www.racingpost.com/results/46/pontefract/2020-10-19/767213,2020-10-19,7,6,5,Cruyff Turn,,3.75,11/4,,3,2017,127,23.0,30.25,5,77,0,0,Daniel Tudhope,Tim Easterby,ch,g,Dutch Art,Provenance,Galileo,op 3/1 tchd 10/3,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,1,0,1,John Kirkup,,3.75,11/4,F,5,2015,128,0.25,0.0,9,79,83,0,Connor Beasley,Michael Dods,ch,g,Assertive,Bikini,Trans Island,op 4/1,b,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,2,1,5,Bossipop,,12.0,11/1,,7,2013,132,2.25,0.0,2,83,77,0,Paul Mulrennan,Tim Easterby,ch,g,Assertive,Opopmil (IRE),Pips Pride,op 12/1 tchd 10/1,b,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,3,2,2,Poyle Vinnie,,34.0,33/1,,10,2010,130,2.0,4.25,5,81,67,0,James Sullivan,Ruth Carr,b,g,Piccolo,Poyle Dee Dee,Oasis Dream,op 22/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,4,3,3,James Watt,IRE,7.5,13/2,,4,2016,122,4.25,8.5,10,73,42,0,Kevin Stott,Paul Midgley,b,g,Morpheus,Tomintoul Singer (IRE),Johannesburg,tchd 6/1 and tchd 7/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,5,4,4,Our Little Pony,,4.5,7/2,,5,2015,125,1.75,10.25,4,81,43,0,Faye McManoman,Lawrence Mullaney,b,m,Bated Breath,Cracking Lass (IRE),Whipper,tchd 4/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,6,5,8,Wasntexpectingthat,,15.0,14/1,,4,2016,129,0.75,11.0,8,80,39,0,Paul Hanagan,Richard Fahey,b,g,Foxwedge (AUS),Carsulae (IRE),Marju,op 11/1 tchd 16/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,7,6,11,The Bell Conductor,IRE,26.0,25/1,,3,2017,133,2.25,13.25,1,84,35,0,Rowan Scott,Phillip Makin,b,g,Dandy Man (IRE),Saffian,Dubawi,op 16/1 tchd 28/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,8,7,6,Jill Rose,,7.5,13/2,,4,2016,116,6.0,19.25,11,67,0,0,Hayley Turner,Richard Whitaker,ch,f,Coach House (IRE),Wotatomboy,Captain Rio,op 8/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,9,8,7,Mid Winster,,9.0,8/1,,4,2016,130,0.25,19.5,3,81,3,0,Graham Lee,Paul Midgley,b,f,Burwaaz,Cayman Fox,Cayman Kai,op 13/2,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,10,9,10,Quick Look,,23.0,22/1,,7,2013,122,2.0,21.5,7,80,0,0,William Pyle,Michael Easterby,b,g,Kheleyf (USA),Weqaar (USA),Red Ransom,op 14/1 tchd 25/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,11,10,12,Abate,,17.0,16/1,,4,2016,129,0.5,22.0,6,80,0,0,Barry McHugh,Adrian Nicholls,br,g,Bated Breath,Red Kyte,Hawk Wing,op 12/1 tchd 18/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,Pontefract,UK,04:20:00,Visit goracinginyorkshire.com Handicap,C4: Handicap;,4,0-85,3yo+,0.6267,0.625,Soft,"1: £5,498.65; 2: £1,636.25; 3: £817.70; 4: £408.85; 5: £300; 6: £300; 7: £300; 8: £300",12,66.57,-5.07,123.0,2020-10-21 17:25:39,https://www.racingpost.com/results/46/pontefract/2020-10-19/767214,2020-10-19,12,11,9,Van Gerwen,,26.0,25/1,,7,2013,114,5.5,27.5,12,65,0,0,Joe Fanning,Paul Midgley,ch,g,Bahamian Bounty,Disco Ball,Fantastic Light,op 33/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,1,0,4,Society Queen,IRE,11.0,10/1,,4,2016,126,0.25,0.0,8,60,34,0,Paul Hanagan,Richard Fahey,b,f,Society Rock (IRE),Passion Fruit,Pursuit Of Love,op 12/1 tchd 14/1,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,2,1,6,Wots The Wifi Code,,3.0,2/1,F,3,2017,123,1.25,0.0,9,58,27,0,Kevin Stott,Tony Coyle,b,g,Fast Company (IRE),Velvet Jaguar,Hurricane Run,tchd 9/4,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,3,2,3,Penny Pot Lane,,4.5,7/2,,7,2013,137,0.25,1.5,1,71,39,0,Lewis Edmunds,Richard Whitaker,b,m,Misu Bond (IRE),Velvet Band,Verglas,op 4/1 tchd 10/3,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,4,3,1,Wade's Magic,,17.0,16/1,,3,2017,132,0.25,1.75,5,67,34,0,Rachel Richardson,Tim Easterby,gr,g,Lethal Force (IRE),Miliika,Green Desert,op 12/1,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,5,4,9,Where's Mick,IRE,19.0,18/1,,3,2017,130,0.5,2.25,3,70,35,0,Billy Garritty,Richard Fahey,b,g,Equiano (FR),She Storm (IRE),Rainbow Quest,op 20/1 tchd 22/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,6,5,11,Inexes,,13.0,12/1,,8,2012,133,1.25,3.5,4,67,27,0,Jason Hart,Ivan Furtado,gr,g,Exceed And Excel (AUS),Likeable,Dalakhani,op 11/1,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,7,6,10,Starter For Ten,,5.5,9/2,,3,2017,131,7.0,10.5,6,66,0,0,Stevie Donohoe,Charlie Fellowes,b,g,Bated Breath,Scariff Hornet (IRE),Tagula,op 10/3,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,8,7,8,Trevie Fountain,,51.0,50/1,,3,2017,116,3.0,13.5,11,51,0,0,James Sullivan,Ruth Carr,b,g,Fountain Of Youth (IRE),Fantacise,Pivotal,op 33/1 tchd 28/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,Pontefract,UK,03:20:00,Racing TV On Sky Channel 426 Handicap (Div I),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",9,82.66,-8.66,117.0,2020-10-21 17:25:55,https://www.racingpost.com/results/46/pontefract/2020-10-19/767215,2020-10-19,9,8,5,Sir Roderic,IRE,7.5,13/2,,7,2013,135,16.0,29.5,2,69,0,0,Daniel Tudhope,Rod Millman,b,g,Roderic O'Connor (IRE),Begin The Beguine (IRE),Peintre Celebre,op 11/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,1,0,5,Coul Kat,IRE,2.0,1/1,F,2,2018,125,0.25,0.0,6,67,48,71,Ben Curtis,Rod Millman,b,g,Coulsty (IRE),Katevan (IRE),Heliostatic,op 6/4,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,2,1,1,The Bravest,GER,9.0,8/1,,2,2018,126,0.25,0.0,5,68,48,72,Callum Rodriguez,Iain Jardine,ro,c,Jukebox Jury (IRE),Thunderstruck (GER),Silvano,op 12/1 tchd 15/2,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,3,2,7,Diamond Haze,IRE,9.5,17/2,,2,2018,133,2.25,2.25,1,75,48,74,Paul Mulrennan,Michael Dods,b,g,Coulsty (IRE),Cannot Give (USA),Proud Citizen,op 6/1 tchd 11/2,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,4,3,4,Codebook,,23.0,22/1,,2,2018,127,0.25,2.5,4,69,41,68,Joe Fanning,Mark Johnston,ch,c,New Approach (IRE),Safe House (IRE),Exceed And Excel,op 14/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,5,4,2,Time For A Good Un,,7.5,13/2,,2,2018,122,7.5,10.0,7,64,13,46,Connor Beasley,Michael Dods,b,g,Adaay (IRE),Anna Barkova (IRE),Invincible Spirit,op 17/2,b,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,6,5,3,Andonno,,7.5,13/2,,2,2018,132,16.0,26.0,2,74,0,21,Franny Norton,Mark Johnston,b,c,Dansili,Lavender And Lace,Barathea,op 4/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,Pontefract,UK,01:15:00,Join Racing TV Now Nursery Handicap,C2: Nursery; C4: Handicap;,5,0-75,2yo,1.0034,1.0,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300",7,113.43,-11.63,116.0,2020-10-21 17:26:27,https://www.racingpost.com/results/46/pontefract/2020-10-19/767216,2020-10-19,7,6,6,In Paradise,,8.0,7/1,,2,2018,128,1.5,27.5,3,70,0,14,Paul Hanagan,Richard Fahey,ch,f,Twilight Son,Resort,Oasis Dream,tchd 5/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,1,0,5,Pivoting,,7.5,13/2,,2,2018,124,0.25,0.0,5,0,30,82,Jason Hart,Tim Easterby,b,c,Charming Thought,Poppy Pivot (IRE),Pivotal,op 17/2,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,2,1,6,Forbidden Secret,,4.0,3/1,,2,2018,125,5.5,0.0,3,0,9,68,Connor Beasley,Michael Dods,ch,g,Pearl Secret,Arctic Royal (IRE),Frozen Power,tchd 10/3,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,3,2,7,Out The Hat,,1.615,8/13,F,2,2018,131,1.25,6.75,1,88,10,71,Jack Garritty,Jedd O'Keeffe,b,g,Helmet (AUS),Random,Shamardal,op 4/9,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,4,3,2,Blazing Son,,23.0,22/1,,2,2018,126,3.5,10.25,2,0,0,56,Paul Mulrennan,Bryan Smart,ch,c,Mayson,Emblaze,Showcasing,tchd 20/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,5,4,4,Firestick,,17.0,16/1,,2,2018,123,6.5,16.75,6,0,0,35,Graham Lee,Bryan Smart,b,c,Fountain Of Youth (IRE),Ayasha,Indesatchel,op 25/1 tchd 28/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,6,5,3,Capla Lass,,101.0,100/1,,2,2018,121,3.25,20.0,7,0,0,23,James Sullivan,Michael Easterby,b,f,Garswood,Sarah Berry,First Trump,op 66/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,Pontefract,UK,12:45:00,Napoleons Casino Bradford Novice Auction Stakes,C2: Auction; C3: Novice; C8: Stakes;,5,,2yo,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £264.55",7,83.33,-9.33,114.0,2020-10-21 17:26:30,https://www.racingpost.com/results/46/pontefract/2020-10-19/767217,2020-10-19,7,6,1,Mountain Ash,IRE,51.0,50/1,,2,2018,125,14.0,34.0,4,0,0,0,Kevin Stott,Rod Millman,gr,g,Sir Prancealot (IRE),El Morocco (USA),El Prado,op 125/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,Pontefract,UK,03:50:00,Racing TV On Sky Channel 426 Handicap (Div II),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",10,82.76,-8.76,118.0,2020-10-21 17:25:47,https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,1,0,2,Round The Island,,4.5,7/2,,7,2013,123,0.25,0.0,8,57,29,0,Lewis Edmunds,Richard Whitaker,b,g,Royal Applause,Luanshya,First Trump,op 5/1,p,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,Pontefract,UK,03:50:00,Racing TV On Sky Channel 426 Handicap (Div II),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",10,82.76,-8.76,118.0,2020-10-21 17:25:47,https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,2,1,3,What A Business,IRE,4.0,3/1,F,3,2017,135,3.75,0.0,2,70,27,0,Ben Curtis,Roger Fell,b,g,Gregorian (IRE),Lady Bee (IRE),Lawman,op 2/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,Pontefract,UK,03:50:00,Racing TV On Sky Channel 426 Handicap (Div II),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",10,82.76,-8.76,118.0,2020-10-21 17:25:47,https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,3,2,8,Sweet Pursuit,,12.0,11/1,,6,2014,133,1.75,5.5,3,67,17,0,Daniel Tudhope,Rod Millman,b,m,Pastoral Pursuits,Sugar Beet,Beat Hollow,op 10/1 tchd 9/1 and tchd 12/1,,0
https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,Pontefract,UK,03:50:00,Racing TV On Sky Channel 426 Handicap (Div II),C4: Handicap;,5,0-70,3yo+,0.0,0.75,Soft,"1: £3,557.95; 2: £1,058.75; 3: £529.10; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",10,82.76,-8.76,118.0,2020-10-21 17:25:47,https://www.racingpost.com/results/46/pontefract/2020-10-19/769782,2020-10-19,4,3,1,Sin E Shekells,,17.0,16/1,,3,2017,125,0.75,6.25,5,67,14,0,Nick Barratt-Atkin,Michael Dods,ch,g,Bated Breath,Meddling,Halling,op 14/1 tchd 18/1,p,0
